question,answer,context,start_pos
How is the probability calculated?,dot product,The dot product is used to calculate the probability.,4
What is used to calculate the probability?,dot product,The dot product is used to calculate the probability.,4
What method does Skip-gram use to train the classifier?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the method called that skip-gram uses to train a classifier by learning embedded words that have a high and low dot product?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the method used to train a classifier by learning words with high and low dot products?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the method used to train a classifier by learning words that have a high and low dot product?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the method used to train a classifier by learning words with a high and low dot product?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the method used to train a classifier by learning embedded words that have a high and low dot product?,stochastic gradient descent,Skip-gram uses a method called stochastic gradient descent to train the classifier by learning embedded words that have a high dot product and a low dot product.,31
What is the name of the method based on word co-occurrence probabilities?,GloVe,The method based on word co-occurrence probabilities is called GloVe.,63
What is the name of the method?,GloVe,The method based on word co-occurrence probabilities is called GloVe.,63
What is the name of the method that uses word co-occurrence probabilities?,GloVe,The method based on word co-occurrence probabilities is called GloVe.,63
What is GloVe?,The method based on word co-occurrence probabilities,The method based on word co-occurrence probabilities is called GloVe.,0
What is it called?,The method based on word co-occurrence probabilities,The method based on word co-occurrence probabilities is called GloVe.,0
What is the name of the thing?,The method based on word co-occurrence probabilities,The method based on word co-occurrence probabilities is called GloVe.,0
What is the name of the product?,The method based on word co-occurrence probabilities,The method based on word co-occurrence probabilities is called GloVe.,0
What is the name of this thing?,The method based on word co-occurrence probabilities,The method based on word co-occurrence probabilities is called GloVe.,0
What determines the similarities between Word and document?,the function of the dot product between the vectors,Word and document similarities are determined by the function of the dot product between the vectors.,49
What is the relationship between Word and document?,the function of the dot product between the vectors,Word and document similarities are determined by the function of the dot product between the vectors.,49
What is the difference between Word and a document?,the function of the dot product between the vectors,Word and document similarities are determined by the function of the dot product between the vectors.,49
What is the most popular metric?,normalized dot product,The normalized dot product is the most popular metric.,4
What is the most popular metric?,normalized dot product,The normalized dot product is the most popular metric.,4
Which is the most popular metric?,normalized dot product,The normalized dot product is the most popular metric.,4
What is the most used metric?,normalized dot product,The normalized dot product is the most popular metric.,4
What's the most popular metric?,normalized dot product,The normalized dot product is the most popular metric.,4
What were neural networks originally inspired by?,human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,44
What are the neural networks that inspired them?,human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,44
What are the original neural networks that inspired them?,human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,44
What were the original neural networks that inspired them?,human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,44
What are neural networks now just an abstract computational device?,Neural networks were originally inspired by human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,0
What are neural networks now?,Neural networks were originally inspired by human neurons,Neural networks were originally inspired by human neurons but are now just an abstract computational device.,0
Neural units add a bias and apply a non- linear activation function like what?,"sigmoid, tanh, or rectified linear unit","Neural units add a bias and apply a non- linear activation function like sigmoid, tanh, or rectified linear unit.",73
What is the name of the unit in layer i connected to?,each unit in layer i + 1,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,37
What is the name of the unit I connected to?,each unit in layer i + 1,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,37
What is the name of the unit in the layer?,each unit in layer i + 1,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,37
What is the name of the unit I'm connected to?,each unit in layer i + 1,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,37
What is the name of the unit that I connected to?,each unit in layer i + 1,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,37
What happens when each unit is connected to each unit?,there are no cycles,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,66
"When each unit is connected, what happens?",there are no cycles,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,66
What happens when each unit is connected?,there are no cycles,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,66
What happens when each unit is connected to another?,there are no cycles,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,66
"When each unit is connected to each other, what happens?",there are no cycles,Each unit in layer i is connected to each unit in layer i + 1 and there are no cycles.,66
What is powered by the ability of early layers to learn representations that can be used by later layers?,Neural networks,Neural networks are powered by the ability of early layers to learn representations that can be used by later layers.,0
What is powered by the ability of early layers to learn?,Neural networks,Neural networks are powered by the ability of early layers to learn representations that can be used by later layers.,0
How are neural networks trained?,Neural networks are trained.,Neural networks are trained.,0
How are neural networks trained?,Neural networks are trained.,Neural networks are trained.,0
What is used to compute the loss function for a network?,error backpropagation,The error backpropagation is used to compute the loss function for a network.,4
What is used to calculate the loss function?,error backpropagation,The error backpropagation is used to compute the loss function for a network.,4
How is the loss function calculated for a network?,error backpropagation,The error backpropagation is used to compute the loss function for a network.,4
What is used to calculate the network's loss function?,error backpropagation,The error backpropagation is used to compute the loss function for a network.,4
What is used to calculate the loss function for a network?,error backpropagation,The error backpropagation is used to compute the loss function for a network.,4
What do neural language models use to estimate the probability of the next word?,a neural network,Neural language models use a neural network to estimate the probability of the next word.,27
Neural language models can learn embeddeds from scratch or what?,pretrained,Neural language models can learn embeddeds from scratch or pretrained them.,59
What were introduced in this chapter?,Part of speech and named entities,Part of speech and named entities were introduced in this chapter.,0
What new things were introduced in this chapter?,Part of speech and named entities,Part of speech and named entities were introduced in this chapter.,0
What was introduced in this chapter?,Part of speech and named entities,Part of speech and named entities were introduced in this chapter.,0
What were the new things introduced in this chapter?,Part of speech and named entities,Part of speech and named entities were introduced in this chapter.,0
What happened in this chapter?,Part of speech and named entities,Part of speech and named entities were introduced in this chapter.,0
What was introduced in the chapter that dealt with speech and named entities?,Part of speech,Part of speech and named entities were introduced in this chapter.,0
"In the chapter that dealt with speech and named entities, what was introduced?",Part of speech,Part of speech and named entities were introduced in this chapter.,0
How many closed class words are there?,small,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",11
How many closed class words are there?,small,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",11
What number of closed class words are there?,small,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",11
What do closed class terms act as?,function words,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",91
What do closed class terms mean?,function words,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",91
What are closed class terms?,function words,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",91
What do closed class terms do?,function words,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",91
What do closed class terms have to do with?,function words,"There is a small set of closed class words that are highly frequent, ambiguous, and act as function words.",91
How many part-of-speech tags are there?,between 40 and 200,There are between 40 and 200 part-of-speech tags.,10
What number of part-of-speech tags are there?,between 40 and 200,There are between 40 and 200 part-of-speech tags.,10
What is assigned to a sequence of words?,A part-of-speech label,A part-of-speech label is assigned to a sequence of words.,0
What is the order of the words?,A part-of-speech label,A part-of-speech label is assigned to a sequence of words.,0
What is the sequence of words?,A part-of-speech label,A part-of-speech label is assigned to a sequence of words.,0
What are many other types of named entities?,not strictly entities or even proper nouns,Many other types of named entities are not strictly entities or even proper nouns.,39
What are other types of entities?,not strictly entities or even proper nouns,Many other types of named entities are not strictly entities or even proper nouns.,39
What other types of entities are there?,not strictly entities or even proper nouns,Many other types of named entities are not strictly entities or even proper nouns.,39
What are some other types of entities?,not strictly entities or even proper nouns,Many other types of named entities are not strictly entities or even proper nouns.,39
What are the other types of entities?,not strictly entities or even proper nouns,Many other types of named entities are not strictly entities or even proper nouns.,39
What are the two approaches to sequence modeling?,generative and discriminative,Two approaches to sequence modeling are generative and discriminative.,40
What are the two approaches to sequence modeling?,generative and discriminative,Two approaches to sequence modeling are generative and discriminative.,40
What are the approaches to sequence modeling?,generative and discriminative,Two approaches to sequence modeling are generative and discriminative.,40
What are the two different approaches to sequence modeling?,generative and discriminative,Two approaches to sequence modeling are generative and discriminative.,40
What does the maximum likelihood estimation estimate on tag-labeled training corpora?,the probabilities in HMM taggers,The maximum likelihood estimation on tag-labeled training corpora estimates the probabilities in HMM taggers.,76
What is the maximum likelihood estimate for tag-labeled training corpora?,the probabilities in HMM taggers,The maximum likelihood estimation on tag-labeled training corpora estimates the probabilities in HMM taggers.,76
What is the maximum likelihood estimate?,the probabilities in HMM taggers,The maximum likelihood estimation on tag-labeled training corpora estimates the probabilities in HMM taggers.,76
What is the maximum likelihood estimate for tag-labeled trainingcorpora?,the probabilities in HMM taggers,The maximum likelihood estimation on tag-labeled training corpora estimates the probabilities in HMM taggers.,76
What is the maximum likelihood estimation for tag-labeled training corpora?,the probabilities in HMM taggers,The maximum likelihood estimation on tag-labeled training corpora estimates the probabilities in HMM taggers.,76
What algorithm is used to find the most likely tag sequence?,Viterbi,The most likely tag sequence is found using the Viterbi algorithm.,48
How do you find the most likely tag sequence?,Viterbi,The most likely tag sequence is found using the Viterbi algorithm.,48
What is the best way to find the most likely tag sequence?,Viterbi,The most likely tag sequence is found using the Viterbi algorithm.,48
What is the method for finding the most likely tag sequence?,Viterbi,The most likely tag sequence is found using the Viterbi algorithm.,48
What method is used to find the most likely tag sequence?,Viterbi,The most likely tag sequence is found using the Viterbi algorithm.,48
What can be chosen based on features that condition on the output tag?,The best tag sequence,"The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",0
What features can be chosen based on the output tag?,The best tag sequence,"The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",0
What features can be chosen based on the condition of the output tag?,The best tag sequence,"The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",0
What can be chosen based on the condition of the output tag?,The best tag sequence,"The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",0
What is the best tag sequence?,"output tag, the prior output tag, the entire input sequence, and the current timestep","The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",76
The best tag sequence?,"output tag, the prior output tag, the entire input sequence, and the current timestep","The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",76
What is the best tag sequence?,"output tag, the prior output tag, the entire input sequence, and the current timestep","The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",76
Which tag sequence is the best?,"output tag, the prior output tag, the entire input sequence, and the current timestep","The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",76
Which is the best tag sequence?,"output tag, the prior output tag, the entire input sequence, and the current timestep","The best tag sequence can be chosen based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep.",76
What is used for training?,The best sequence of tags and a version of the Forward- Backward algorithm,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,0
What is used for training?,The best sequence of tags and a version of the Forward- Backward algorithm,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,0
What do you use for training?,The best sequence of tags and a version of the Forward- Backward algorithm,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,0
What are the things used for training?,The best sequence of tags and a version of the Forward- Backward algorithm,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,0
What is done for training?,The best sequence of tags and a version of the Forward- Backward algorithm,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,0
What algorithm is used?,Forward- Backward,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,47
What is the method used?,Forward- Backward,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,47
What is it that is used?,Forward- Backward,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,47
What is the formula used?,Forward- Backward,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,47
What is the method used for it?,Forward- Backward,The best sequence of tags and a version of the Forward- Backward algorithm are used for training.,47
The concepts of recurrent neural networks and transformers have been introduced in what chapter?,this chapter,The concepts of recurrent neural networks and transformers have been introduced in this chapter.,83
What chapter has the concepts of recurrent neural networks and transformers been introduced?,this chapter,The concepts of recurrent neural networks and transformers have been introduced in this chapter.,83
What chapter has the concepts of recurrent neural networks and transformers introduced?,this chapter,The concepts of recurrent neural networks and transformers have been introduced in this chapter.,83
Which chapter has the concepts of recurrent neural networks and transformers introduced?,this chapter,The concepts of recurrent neural networks and transformers have been introduced in this chapter.,83
In what chapter have the concepts of recurrent neural networks and transformers been introduced?,this chapter,The concepts of recurrent neural networks and transformers have been introduced in this chapter.,83
What is a summary of the main points we covered?,Here,Here is a summary of the main points we covered.,0
What is the summary of the main points?,Here,Here is a summary of the main points we covered.,0
What is the summary of what we did?,Here,Here is a summary of the main points we covered.,0
The output of each neural unit is based on the current input at what?,t,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,64
What is the current input for each neural unit?,t,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,64
What is the hidden layer from time t 1?,neural unit,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,19
What is the hidden layer from the beginning?,neural unit,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,19
What is the hidden layer?,neural unit,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,19
What is the hidden layer in time?,neural unit,The output of each neural unit is based on the current input at t and the hidden layer from time t  1.,19
What is a simple extension of the backpropagation algorithm?,Backpropagation through time,Backpropagation through time is a simple extension of the backpropagation algorithm.,0
What is an extension of the backpropagation algorithm?,Backpropagation through time,Backpropagation through time is a simple extension of the backpropagation algorithm.,0
What is a simple extension of the backpropagation algorithm?,Backpropagation through time,Backpropagation through time is a simple extension of the backpropagation algorithm.,0
What is the extension of the backpropagation algorithm?,Backpropagation through time,Backpropagation through time is a simple extension of the backpropagation algorithm.,0
Modern systems use more complex gated architectures that explicitly decide what to remember and forget in their hidden and context layers?,simple recurrent networks fail,"Modern systems use more complex gated architectures that explicitly decide what to remember and forget in their hidden and context layers, which is why simple recurrent networks fail.",152
Simple recurrent networks fail because of what?,gated architectures that explicitly decide what to remember and forget in their hidden and context layers,"Modern systems use more complex gated architectures that explicitly decide what to remember and forget in their hidden and context layers, which is why simple recurrent networks fail.",32
Simple recurrent networks fail because of what?,gated architectures that explicitly decide what to remember and forget in their hidden and context layers,"Modern systems use more complex gated architectures that explicitly decide what to remember and forget in their hidden and context layers, which is why simple recurrent networks fail.",32
Simple recurrent networks fail because of something?,gated architectures that explicitly decide what to remember and forget in their hidden and context layers,"Modern systems use more complex gated architectures that explicitly decide what to remember and forget in their hidden and context layers, which is why simple recurrent networks fail.",32
What are non-recurrent networks called?,transformer networks,Non-recurrent networks are called transformer networks.,34
What are non-recurrent networks?,transformer networks,Non-recurrent networks are called transformer networks.,34
How does a selfattention layer map input sequence to output sequence of the same length?,based on a set of attention heads,"A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",81
How does a selfattention layer map the input sequence to the output sequence?,based on a set of attention heads,"A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",81
How does a selfattention layer map input sequence to output sequence of the same length?,based on a set of attention heads,"A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",81
What model how the surrounding words are relevant for the processing of the current word?,"selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads","A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",2
How do the surrounding words relate to the current word?,"selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads","A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",2
What model is used to process the current word?,"selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads","A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",2
What model is used for the processing of the current word?,"selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads","A selfattention layer maps input sequence to output sequence of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word",2
A transformer block consists of a single attention layer followed by a feed forward layer with what?,residual connections,A transformer block consists of a single attention layer followed by a feed forward layer with residual connections.,95
What can be stacked to make more powerful networks?,Transformer blocks,Transformer blocks can be stacked to make more powerful networks.,0
What can be done to make networks more powerful?,Transformer blocks,Transformer blocks can be stacked to make more powerful networks.,0
What kind of applications are there for RNNs and transformers?,language-based,There are common language-based applications for RNNs and transformers.,17
What are the applications for RNNs and transformers?,language-based,There are common language-based applications for RNNs and transformers.,17
What types of applications are available for RNNs and transformers?,language-based,There are common language-based applications for RNNs and transformers.,17
What applications are available for RNNs and transformers?,language-based,There are common language-based applications for RNNs and transformers.,17
What types of applications are there for RNNs and transformers?,language-based,There are common language-based applications for RNNs and transformers.,17
What type of modeling is language modeling?,probabilistic,Language modeling is probabilistic.,21
What type of modeling is used?,probabilistic,Language modeling is probabilistic.,21
Which type of modeling is it?,probabilistic,Language modeling is probabilistic.,21
What is the type of modeling?,probabilistic,Language modeling is probabilistic.,21
What can be assigned to the next element of a sequence?,a probability,The next element of a sequence can be assigned a probability.,47
What can be assigned to the next part of the sequence?,a probability,The next element of a sequence can be assigned a probability.,47
What can be assigned to the next part of a sequence?,a probability,The next element of a sequence can be assigned a probability.,47
What should be assigned to the next part of the sequence?,a probability,The next element of a sequence can be assigned a probability.,47
What should be assigned to the next part of a sequence?,a probability,The next element of a sequence can be assigned a probability.,47
What is used for auto-regressive generation?,trained language model,A trained language model is used for auto-regressive generation.,2
What is used to generate auto-regressive generation?,trained language model,A trained language model is used for auto-regressive generation.,2
What do you use for auto-regressive generation?,trained language model,A trained language model is used for auto-regressive generation.,2
What is used in the generation of auto-regressive generation?,trained language model,A trained language model is used for auto-regressive generation.,2
What is used in auto-regressive generation?,trained language model,A trained language model is used for auto-regressive generation.,2
What is the name of the sequence?,Sequence,Sequence.,0
What is the name of the sequence?,Sequence,Sequence.,0
What is the title of the sequence?,Sequence,Sequence.,0
What's the name of the sequence?,Sequence,Sequence.,0
What does Sequence do?,Sequence,Sequence.,0
What does Sequence do?,Sequence,Sequence.,0
What do Sequence do?,Sequence,Sequence.,0
Sequence does what?,Sequence,Sequence.,0
What is assigned to each element of a sequence?,a label,Each element of a sequence is assigned a label.,39
What is assigned to each part of a sequence?,a label,Each element of a sequence is assigned a label.,39
What is assigned to each part of the sequence?,a label,Each element of a sequence is assigned a label.,39
What are the elements of a sequence?,a label,Each element of a sequence is assigned a label.,39
What is assigned to the parts of a sequence?,a label,Each element of a sequence is assigned a label.,39
A sequence classification is where an entire text is assigned to what category?,a category,A sequence classification is where an entire text is assigned to a category.,65
What is the difference between a sequence classification and a category classification?,a category,A sequence classification is where an entire text is assigned to a category.,65
What is a sequence classification?,a category,A sequence classification is where an entire text is assigned to a category.,65
What is one of the most widely used applications of NLP?,machine translation,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",51
What is one of the most used applications?,machine translation,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",51
What is one of the most widely used applications?,machine translation,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",51
What is one of the most popular applications?,machine translation,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",51
One of the most widely used applications?,machine translation,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",51
What is a key tool that has applications throughout the system?,encoder-decoder model,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",80
What is a tool used throughout the system?,encoder-decoder model,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",80
What is the most important tool in the system?,encoder-decoder model,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",80
What is a tool that is used throughout the system?,encoder-decoder model,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",80
What is a key tool that is used throughout the system?,encoder-decoder model,"One of the most widely used applications of NLP is machine translation, and the encoder-decoder model is a key tool that has applications throughout the system.",80
Structural and lexical differences make translation difficult?,Structural and lexical differences make translation difficult.,Structural and lexical differences make translation difficult.,0
Is it possible that structural and lexical differences make translation difficult?,Structural and lexical differences make translation difficult.,Structural and lexical differences make translation difficult.,0
Is translation difficult because of structural and lexical differences?,Structural and lexical differences make translation difficult.,Structural and lexical differences make translation difficult.,0
What field investigates some of the differences?,typology,Some of the differences are investigated by the linguistic field of typology.,68
What field looks at the differences?,typology,Some of the differences are investigated by the linguistic field of typology.,68
Some of the differences are investigated by what field?,typology,Some of the differences are investigated by the linguistic field of typology.,68
What is a transformer composed of?,an Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,29
What is a transformer made of?,an Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,29
What is the composition of a transformer?,an Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,29
What is a transformer made out of?,an Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,29
What network takes an input sequence and creates a contextualized representation of it?,Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,32
What network creates a representation of an input sequence?,Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,32
What network takes an input sequence and makes a representation of it?,Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,32
What network takes an input sequence and creates a representation of it?,Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,32
What network creates a contextualized representation of an input sequence?,Encoder network,A transformer is composed of an Encoder network that takes an input sequence and creates a contextualized representation of it.,32
A task-specific output sequence is generated from what context representation?,context representation,A task-specific output sequence is generated from this context representation.,55
What context representation is used to generate a task-specific output sequence?,context representation,A task-specific output sequence is generated from this context representation.,55
What context representation is used to generate the task-specific output sequence?,context representation,A task-specific output sequence is generated from this context representation.,55
What context representation is used to generate a task specific output sequence?,context representation,A task-specific output sequence is generated from this context representation.,55
What context representation is used to create a task-specific output sequence?,context representation,A task-specific output sequence is generated from this context representation.,55
What allows the decoder to see all the hidden states of the encoder?,attention mechanism in RNNs and cross-attention in transformers,The attention mechanism in RNNs and cross-attention in transformers allow the decoder to see all the hidden states of the encoder.,4
What makes it possible for the decoder to see all the hidden states?,attention mechanism in RNNs and cross-attention in transformers,The attention mechanism in RNNs and cross-attention in transformers allow the decoder to see all the hidden states of the encoder.,4
What makes it possible for the decoder to see all the hidden states?,attention mechanism in RNNs and cross-attention in transformers,The attention mechanism in RNNs and cross-attention in transformers allow the decoder to see all the hidden states of the encoder.,4
What is the most probable token to generate at each step?,greedy decoding,The single most probable token to generate at each step is called greedy decoding.,66
What is the most likely token to be generated at each step?,greedy decoding,The single most probable token to generate at each step is called greedy decoding.,66
What token is most likely to be generated at each step?,greedy decoding,The single most probable token to generate at each step is called greedy decoding.,66
What is the most likely token to be generated?,greedy decoding,The single most probable token to generate at each step is called greedy decoding.,66
What token is the most likely to be generated at each step?,greedy decoding,The single most probable token to generate at each step is called greedy decoding.,66
What is greedy decoding?,The single most probable token to generate at each step,The single most probable token to generate at each step is called greedy decoding.,0
What is greedy decoding?,The single most probable token to generate at each step,The single most probable token to generate at each step is called greedy decoding.,0
What is the purpose of decoding?,The single most probable token to generate at each step,The single most probable token to generate at each step is called greedy decoding.,0
What does greedy decoding mean?,The single most probable token to generate at each step,The single most probable token to generate at each step is called greedy decoding.,0
What is the purpose of greedy decoding?,The single most probable token to generate at each step,The single most probable token to generate at each step is called greedy decoding.,0
What do we do instead of choosing the best token to generate at each step?,we keep possible token at each step,"Instead of choosing the best token to generate at each step, we keep possible token at each step.",61
"Instead of choosing the best token to generate at each step, what should we do?",we keep possible token at each step,"Instead of choosing the best token to generate at each step, we keep possible token at each step.",61
What should we do instead of choosing the best token?,we keep possible token at each step,"Instead of choosing the best token to generate at each step, we keep possible token at each step.",61
What is the fixed-size memory footprint k?,The beam width,The beam width is the fixed-size memory footprint k.,0
What is the size of the memory footprint?,The beam width,The beam width is the fixed-size memory footprint k.,0
What is the fixed-size memory footprint?,The beam width,The beam width is the fixed-size memory footprint k.,0
What is the memory footprint?,The beam width,The beam width is the fixed-size memory footprint k.,0
A bitext is a text that appears in more than one language?,bitext is a text that appears in more than one language.,A bitext is a text that appears in more than one language.,2
What is a way of making use of monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,0
How can monolingual corpora be used in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,0
Is there a way to use monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,0
What is the best way to use monolingual corpora in a language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,0
What is the best way to use monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,0
What is backtranslation?,a way of making use of monolingual corpora in the target language by running a pilot engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,19
What is backtranslation?,a way of making use of monolingual corpora in the target language by running a pilot engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,19
"Backtranslation, what is it?",a way of making use of monolingual corpora in the target language by running a pilot engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,19
What does backtranslation mean?,a way of making use of monolingual corpora in the target language by running a pilot engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot engine backwards.,19
How is translation's effectiveness measured?,how well it captures the meaning of the source sentence and how natural it is in the target language,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,47
Is translation's effectiveness measured?,how well it captures the meaning of the source sentence and how natural it is in the target language,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,47
How is translation measured?,how well it captures the meaning of the source sentence and how natural it is in the target language,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,47
What is translation's effectiveness measured?,how well it captures the meaning of the source sentence and how natural it is in the target language,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,47
How well does translation capture the meaning of the source sentence and how natural it is in target language?,effectiveness,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,18
How well does translation capture the meaning of the source sentence and how natural it is in the target language?,effectiveness,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,18
How well does translation capture the meaning of the source sentence and how natural is it in the target language?,effectiveness,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,18
How well does translation capture the meaning of the source sentence?,effectiveness,The translation's effectiveness is measured by how well it captures the meaning of the source sentence and how natural it is in the target language.,18
